CustomerId,primary_persona,existing_secondary_persona,frequent_charger_count,charger_ids,dominant_primary_mode,primary_mode_diversity,dominant_secondary_mode,secondary_mode_diversity,dominant_category,category_diversity,avg_charger_popularity,total_landmarks,total_sessions,avg_session_duration,avg_energy_consumption,weekend_ratio,peak_hour,loyalty_score,zone_diversity,primary_zone
NZaHkZmUMF,regular,residential,2,"['scac0092', 'scac0091']",noise,1,residential,1,residential,1.0,11.0,2.0,2,6.546666666666667,41.25,0.0,0.0,1.0,1,West
NZsnFluAfd,regular,other,1,['scac0016'],regular,1,other,1,other,1.0,156.0,1.0,1,1.1777777777777778,6.47,1.0,13.0,1.0,1,West
NaVZWQwJBa,regular,residential,1,['delac0210'],regular,1,residential,1,residential,1.0,53.0,1.0,3,3.054537037037037,23.090999999999998,0.3333333333333333,13.0,1.0,1,Central
NabAAoJtLV,regular,residential,2,"['scac0149', 'scac0150']",regular,1,residential,1,residential,1.0,37.0,2.0,19,2.517456140350877,18.311736842105258,0.8421052631578947,8.0,0.5263157894736843,2,West
NadcPwJbSG,regular,residential,1,['scac0015'],regular,1,residential,1,residential,1.0,31.0,1.0,7,3.250238095238095,21.259000000000004,0.42857142857142855,12.0,0.7142857142857143,1,West
NafWZWQQtC,regular,other,1,['wbac0189'],regular,1,other,1,other,1.0,3.0,1.0,11,7.17080808080808,21.521818181818183,0.09090909090909091,8.0,0.8181818181818182,2,Central
NahokdHbDO,regular,residential,1,['delac0064'],regular,1,residential,1,residential,1.0,42.0,1.0,14,1.9476984126984125,20.196714285714286,0.35714285714285715,18.0,0.7857142857142858,1,East
NakTZuGYWX,regular,other,1,['wbac0068'],regular,1,other,1,other,1.0,67.0,1.0,1,1.7127777777777775,18.505,0.0,19.0,1.0,1,Central
NatwdIAwba,regular,residential,1,['scac0215'],regular,1,residential,1,residential,1.0,76.0,1.0,1,2.7936111111111113,19.88,0.0,19.0,1.0,1,North
NaxgdUmuTo,regular,other,1,['scdc0012'],regular,1,other,1,other,1.0,778.0,1.0,2,0.5047222222222222,18.5,0.5,19.0,1.0,1,East
NazcYvejnA,regular,residential,2,"['scac0373', 'scac0246']",noise,2,residential,1,residential,1.0,38.5,2.0,2,0.8358333333333333,5.75,0.0,7.0,0.5,1,West
NbAmBvVjxD,regular,residential,1,['SCAC0881'],regular,1,residential,1,residential,1.0,90.0,1.0,15,0.697462962962963,7.601066666666666,0.7333333333333333,9.0,0.5333333333333333,1,North
NbJyNNlyqG,regular,other,1,['delac0485'],regular,1,other,1,other,1.0,73.0,1.0,1,1.9391666666666667,19.725,1.0,10.0,1.0,1,North
NbhNnjrShp,regular,other,1,['wbac0034'],regular,1,other,1,other,1.0,243.0,1.0,1,0.8219444444444445,2.785,1.0,13.0,1.0,1,Central
NclCapsQlb,regular,other,2,"['SCAC0343', 'wbac0035']",regular,1,residential,2,residential,2.0,108.5,2.0,2,3.970833333333333,32.224999999999994,0.0,9.0,0.5,2,Central
NcmitKoCai,regular,residential,1,['scac0061'],regular,1,residential,1,residential,1.0,17.0,1.0,1,2.331111111111111,16.5,1.0,18.0,1.0,1,North
NcrHPsuaRI,regular,residential,1,['wbac0231'],regular,1,residential,1,residential,1.0,17.0,1.0,1,3.3361111111111112,13.983,0.0,18.0,1.0,1,West
NdBIJiCpkM,regular,other,1,['scdc0032'],noise,1,other,1,other,1.0,197.0,1.0,1,0.3022222222222222,27.86,0.0,23.0,1.0,1,Central
NdHTtojTiH,regular,residential,1,['scac0072'],regular,1,residential,1,residential,1.0,180.0,1.0,5,1.3884444444444446,8.809,0.2,8.0,0.4,2,West
NfBWDtvAIv,regular,tech_park,1,['wbac0041'],regular,1,other,1,tech_park,1.0,58.0,1.0,1,1.4691666666666667,12.765,0.0,19.0,1.0,1,East
NfTAGrLEMk,regular,other,1,['scdc0011'],regular,1,other,1,other,1.0,222.0,1.0,20,0.8115972222222224,26.697300000000002,0.25,11.0,0.5500000000000002,3,Central
NgBAeVIoNF,regular,other,1,['wbac0116'],regular,1,other,1,other,1.0,137.0,1.0,29,3.091580459770115,27.117551724137922,0.10344827586206896,8.0,1.0,1,Central
NgRYZguTAW,regular,residential,2,"['scac0214', 'scac0264']",regular,1,residential,1,residential,1.0,84.0,2.0,2,1.6047222222222222,10.99,1.0,17.0,0.5,1,North
NgTWQIRRpw,regular,other,1,['scdc0006'],regular,1,other,1,other,1.0,661.0,1.0,1,1.2069444444444444,46.13,0.0,20.0,1.0,1,East
NghhLFKOfN,regular,residential,2,"['scac0020', 'delac0028']",regular,1,residential,2,residential,2.0,112.5,2.0,2,1.5588888888888888,11.274999999999999,0.0,18.0,0.5,2,Central
NhNmCsqLbV,regular,residential,1,['scac0195'],regular,1,residential,1,residential,1.0,20.0,1.0,36,6.063719135802469,40.676777777777765,0.3333333333333333,18.0,0.9444444444444442,3,West
NhXXlBelrJ,regular,other,1,['scdc0013'],regular,1,other,1,other,1.0,713.0,1.0,13,0.7126282051282051,34.88230769230769,0.8461538461538461,17.0,1.0,1,East
NiTkeVbbYA,regular,other,1,['scdc0024'],regular,1,other,1,other,1.0,73.0,1.0,1,0.6777777777777778,33.74,1.0,8.0,1.0,1,West
NjEtMggehB,regular,residential,3,"['wbac0027', 'scac0089', 'DELDC0010']",regular,1,residential,2,residential,2.0,121.33333333333333,3.0,3,0.9016666666666667,12.306666666666667,0.0,12.0,0.3333333333333333,3,Central
NjxhiywCOh,regular,residential,1,['wbac0213'],regular,1,residential,1,residential,1.0,36.0,1.0,29,5.392461685823754,33.52327586206897,0.3448275862068966,9.0,0.8275862068965517,1,West
NkklVjMyei,regular,residential,1,['scac0244'],regular,1,residential,1,residential,1.0,35.0,1.0,4,6.385972222222222,37.567499999999995,0.75,17.0,1.0,1,West
NkllUtCrKR,regular,residential,1,['delac0117'],regular,1,residential,1,residential,1.0,37.0,1.0,11,4.69520202020202,32.68181818181818,0.2727272727272727,8.0,1.0,1,East
NlMeMevrcb,regular,other,3,"['wbac0019', 'wbac0004', 'scdc0032']",regular,2,other,2,other,2.0,124.0,3.0,3,2.208240740740741,19.572333333333333,0.6666666666666666,7.0,0.3333333333333333,1,Central
NlOUsAoAYp,regular,tech_park,1,['scdc0014'],regular,1,tech_park,1,tech_park,1.0,238.0,1.0,2,0.6572222222222222,47.685,0.0,8.0,1.0,1,Central
NlXRFGJztd,regular,residential,2,"['SCAC0314', 'SCAC0313']",regular,1,residential,1,residential,1.0,9.0,2.0,89,1.7683739076154807,11.767280898876404,0.2696629213483146,17.0,0.6179775280898877,4,North
NmEJerAKCh,regular,residential,2,"['delac0150', 'delac0151']",regular,1,residential,1,residential,1.0,54.5,2.0,9,7.301450617283951,47.37277777777778,0.3333333333333333,22.0,0.8888888888888888,1,West
NmNLsfklYp,regular,other,1,['wbac0115'],regular,1,other,1,other,1.0,146.0,1.0,5,1.351277777777778,20.767999999999997,0.8,14.0,0.8,2,Central
NmQRUPrwre,regular,school,1,['wbac0021'],regular,1,school,1,school,1.0,61.0,1.0,7,2.890079365079365,33.373000000000005,0.0,8.0,1.0,1,West
NmZYIWmZzd,regular,residential,3,"['delac0195', 'delac0034', 'delac0196']",regular,1,residential,1,residential,1.0,57.0,3.0,7,3.3163888888888886,20.057,0.0,8.0,0.7142857142857143,1,Central
NmjONViGmF,regular,residential,2,"['SCAC0302', 'scac0035']",regular,1,residential,1,residential,1.0,22.0,2.0,2,3.2401388888888887,22.424999999999997,0.5,12.0,0.5,2,North
NmzHdfeRcb,regular,other,1,['wbac0079'],regular,1,other,1,other,1.0,73.0,1.0,1,1.346666666666667,9.393,0.0,12.0,1.0,1,Central
NnENVzmdMj,regular,residential,2,"['delac0222', 'delac0223']",regular,1,residential,1,residential,1.0,24.5,2.0,7,0.7614682539682539,2.279,0.0,13.0,0.5714285714285713,2,East
NnQrIwQety,regular,other,1,['scdc0012'],regular,1,other,1,other,1.0,778.0,1.0,11,1.1151262626262628,39.522727272727266,0.45454545454545453,15.0,0.6363636363636365,3,East
NnyyjVoYFz,regular,other,1,['scdc0006'],regular,1,other,1,other,1.0,661.0,1.0,7,1.1039285714285714,35.94042857142857,0.7142857142857143,20.0,0.7142857142857143,2,East
No ID,noise,residential,87,"['scdc0019', 'wbac0267', 'delac0333', 'delac0433', 'delac0390', 'delac0305', 'delac0039', 'delac0311', 'delac0428', 'wbac0265', 'delac0479', 'delac0397', 'delac0022', 'wbac0220', 'wbac0203', 'delac0435', 'scac0050', 'delac0191', 'scdc0003', 'delac0350', 'scac0008', 'delac0148', 'scdc0025', 'delac0432', 'delac0255', 'delac0008', 'delac0246', 'delac0254', 'wbac0281', 'wbac0266', 'delac0216', 'delac0386', 'delac0392', 'delac0362', 'delac0341', 'delac0406', 'delac0045', 'delac0373', 'wbac0272', 'delac0040', 'delac0122', 'delac0130', 'delac0441', 'delac0165', 'delac0253', 'delac0174', 'delac0434', 'wbac0290', 'delac0420', 'delac0382', 'delac0031', 'wbac0240', 'delac0248', 'delac0028', 'delac0196', 'delac0166', 'delac0023', 'delac0315', 'delac0371', 'wbac0227', 'delac0413', 'delac0385', 'delac0245', 'delac0062', 'delac0043', 'wbac0273', 'delac0478', 'wbac0285', 'delac0446', 'wbac0221', 'delac0218', 'delac0376', 'delac0121', 'delac0407', 'wbac0245', 'delac0319', 'delac0183', 'delac0256', 'delac0368', 'delac0033', 'delac0412', 'delac0367', 'delac0262', 'delac0024', 'delac0151', 'delac0384', 'delac0235']",regular,2,residential,3,residential,3.0,54.827586206896555,87.0,9258,5.5817103226038745,18.72839133722186,0.40192266148196154,22.0,0.0187945560596241,4,West
NoNXfBbmZU,regular,other,1,['delac0485'],regular,1,other,1,other,1.0,73.0,1.0,3,0.6553703703703704,18.293,0.0,19.0,1.0,1,North
NoSoFesxOb,regular,other,3,"['wbac0036', 'wbac0101', 'delac0211']",regular,1,other,2,other,2.0,128.33333333333334,3.0,3,1.4804629629629629,15.537333333333331,0.6666666666666666,10.0,0.3333333333333333,1,Central
NogKbZvjrt,regular,residential,1,['delac0116'],regular,1,residential,1,residential,1.0,36.0,1.0,5,6.849499999999999,37.13719999999999,0.0,18.0,1.0,1,East
NoowuXPyen,regular,residential,1,['SCAC0855'],regular,1,residential,1,residential,1.0,22.0,1.0,3,4.60787037037037,29.886666666666667,0.6666666666666666,15.0,0.6666666666666666,1,North
NopuMcpbMs,regular,residential,1,['scac0182'],regular,1,residential,1,residential,1.0,56.0,1.0,1,0.5466666666666666,3.67,0.0,19.0,1.0,1,North
NovWNsiKWj,regular,residential,3,"['scac0237', 'scac0235', 'scac0089']",regular,1,residential,1,residential,1.0,82.0,3.0,3,0.9933333333333335,7.3500000000000005,0.0,10.0,0.6666666666666666,1,North
NpSHNYVOPX,regular,residential,2,"['delac0428', 'delac0429']",noise,2,residential,1,residential,1.0,23.5,2.0,2,4.595277777777778,29.2835,0.5,7.0,1.0,1,West
NplIIqZBxn,regular,school,1,['scdc0005'],regular,1,school,1,school,1.0,282.0,1.0,65,0.7914529914529915,28.689615384615387,0.12307692307692308,16.0,0.46153846153846156,3,West
NpomtVSrLE,regular,other,2,"['wbac0035', 'wbac0034']",regular,1,other,1,other,1.0,219.5,2.0,2,1.275,9.676,1.0,8.0,1.0,1,Central
NpySHXHJxU,regular,other,2,"['wbac0185', 'delac0076']",regular,1,other,2,other,2.0,48.0,2.0,2,2.62625,21.625500000000002,0.0,8.0,0.5,2,Central
NpyYEqZzvJ,regular,other,1,['scdc0011'],regular,1,other,1,other,1.0,222.0,1.0,1,0.5841666666666666,36.17,0.0,17.0,1.0,1,Central
NqRDPIxjGF,regular,other,2,"['scdc0025', 'scac0152']",regular,1,other,2,other,2.0,233.0,2.0,5,0.7548333333333334,25.909999999999997,0.4,11.0,0.4,3,Central
NqRVDldWKP,regular,other,1,['scdc0007'],noise,1,other,1,other,1.0,504.0,1.0,1,0.48,27.84,0.0,0.0,1.0,1,Central
NquxkRIsSe,regular,tech_park,1,['scdc0014'],regular,1,tech_park,1,tech_park,1.0,238.0,1.0,2,0.5484722222222222,26.884999999999998,0.5,13.0,1.0,1,Central
NrBrMzdbce,regular,other,2,"['scac0265', 'scac0072']",regular,1,other,2,other,2.0,100.5,2.0,2,1.54875,9.06,0.5,10.0,0.5,2,Central
NrPBOpNghr,regular,residential,1,['scac0071'],regular,1,residential,1,residential,1.0,203.0,1.0,4,3.931805555555556,20.97025,0.25,12.0,0.5,1,West
NrTYCYleqn,regular,residential,1,['delac0129'],noise,1,residential,1,residential,1.0,96.0,1.0,1,1.2280555555555557,8.578,1.0,12.0,1.0,1,Central
NraFSBkseR,regular,residential,1,['DELDC0008'],regular,1,residential,1,residential,1.0,237.0,1.0,5,0.5863333333333334,35.208,0.8,21.0,1.0,1,North
NrbKmIowvN,regular,other,1,['scdc0018'],noise,1,other,1,other,1.0,255.0,1.0,1,0.7897222222222222,45.954,0.0,9.0,1.0,1,Central
NrnmcVQBtC,regular,residential,1,['delac0262'],regular,1,residential,1,residential,1.0,52.0,1.0,12,1.4830092592592594,12.072000000000003,0.25,13.0,0.6666666666666666,1,East
NrnnNQKzVo,noise,residential,1,['delac0319'],regular,1,residential,1,residential,1.0,24.0,1.0,72,12.072349537037038,41.812763888888895,0.3333333333333333,0.0,1.0,1,North
NrvVAXylbE,regular,other,1,['wbac0068'],regular,1,other,1,other,1.0,67.0,1.0,11,6.132146464646465,34.53845454545455,0.09090909090909091,7.0,0.7272727272727273,2,Central
NsFmDDuMIj,regular,shopping_mall,1,['SCAC0826'],regular,1,shopping_mall,1,shopping_mall,1.0,11.0,1.0,8,6.285555555555556,40.15125,0.625,1.0,1.0,1,West
NsLsRPMgos,regular,residential,2,"['delac0134', 'delac0133']",regular,1,residential,1,residential,1.0,60.0,2.0,10,8.18375,38.2922,0.3,21.0,1.0,1,Central
NtIgkYusUx,regular,residential,1,['delac0033'],regular,1,residential,1,residential,1.0,109.0,1.0,1,3.527222222222222,24.604,0.0,23.0,1.0,1,Central
NtYwiDiMgW,regular,other,2,"['scdc0008', 'delac0424']",noise,2,other,2,other,2.0,88.5,2.0,2,1.2898611111111111,15.9325,0.5,14.0,0.5,1,West
NtdYtyoOWV,noise,residential,1,['scac0244'],regular,1,residential,1,residential,1.0,35.0,1.0,68,3.5352900326797383,33.1610294117647,0.27941176470588236,11.0,0.6029411764705881,2,West
NuBiwpCgLR,regular,hospital,1,['delac0460'],regular,1,hospital,1,hospital,1.0,40.0,1.0,1,1.0355555555555556,5.951,0.0,0.0,1.0,1,North
NuCIhjJNsT,regular,school,1,['wapd21120001'],regular,1,school,1,school,1.0,143.0,1.0,16,0.6319270833333333,31.6019375,0.1875,14.0,1.0,1,West
NuRJmyQyeo,regular,tech_park,1,['wbac0110'],regular,1,tech_park,1,tech_park,1.0,45.0,1.0,10,2.1137777777777775,8.2899,0.8,17.0,1.0,1,West
NuVeYMbTUn,regular,residential,1,['scac0071'],regular,1,residential,1,residential,1.0,203.0,1.0,1,1.2280555555555557,8.22,1.0,8.0,1.0,1,West
NvQkIVqQJN,regular,residential,4,"['scac0016', 'scac0088', 'SCAC0872', 'scac0047']",regular,1,residential,2,residential,2.0,112.25,4.0,4,0.42437500000000006,2.8775,0.5,7.0,0.25,2,North
NvgMHKPZpG,regular,other,1,['scdc0009'],noise,1,other,1,other,1.0,73.0,1.0,2,0.6426388888888889,24.16,0.0,13.0,1.0,1,East
NvzkmvJRgn,regular,other,2,"['wbac0101', 'wbac0098']",regular,1,other,2,other,2.0,98.5,2.0,2,1.8686111111111112,19.694,0.5,9.0,0.5,2,Central
NwEwRlabTX,regular,other,1,['wbac0034'],regular,1,other,1,other,1.0,243.0,1.0,1,1.8155555555555556,20.472,1.0,10.0,1.0,1,Central
NweuedoGIQ,regular,other,1,['wapd22170005'],noise,1,other,1,other,1.0,85.0,1.0,11,0.7326010101010102,26.087818181818182,0.0,11.0,1.0,1,Central
NwlifxDvQp,regular,residential,1,['delac0121'],regular,1,residential,1,residential,1.0,56.0,1.0,39,4.604195156695158,31.095230769230767,0.3076923076923077,22.0,0.5384615384615388,1,West
NwwIBESICj,regular,residential,1,['delac0132'],regular,1,residential,1,residential,1.0,68.0,1.0,8,4.823125,31.914749999999998,0.25,0.0,1.0,1,Central
NwxKjYxIbP,regular,other,1,['scdc0032'],noise,1,other,1,other,1.0,197.0,1.0,11,0.5733838383838384,37.190000000000005,0.36363636363636365,7.0,1.0,1,Central
NwysETqofr,regular,other,1,['wbac0053'],regular,1,other,1,other,1.0,264.0,1.0,4,1.6488194444444444,19.6065,0.25,13.0,0.75,1,East
NxLXhihHOI,regular,residential,1,['scac0258'],regular,1,residential,1,residential,1.0,19.0,1.0,24,4.315277777777778,31.108833333333337,0.2916666666666667,20.0,0.875,2,West
NyBSLvHxtq,regular,residential,3,"['wbac0224', 'wbac0225', 'scac0071']",regular,1,residential,1,residential,1.0,92.0,3.0,3,4.162685185185184,15.989000000000003,0.6666666666666666,1.0,0.6666666666666666,1,West
NyKEBkfdCZ,regular,residential,2,"['scac0003', 'scac0002']",regular,1,residential,1,residential,1.0,98.0,2.0,11,8.84111111111111,60.719090909090916,0.18181818181818182,14.0,1.0,1,West
NyswSoTqgp,regular,residential,2,"['scac0362', 'delac0376']",regular,1,residential,1,residential,1.0,42.5,2.0,2,3.707361111111111,17.5455,0.0,0.0,0.5,2,North
NzRfcfAOmO,regular,residential,1,['scac0005'],regular,1,residential,1,residential,1.0,29.0,1.0,26,8.61076923076923,36.048846153846156,0.2692307692307692,19.0,1.0,1,North
NzcxIdZrRQ,regular,residential,2,"['delac0163', 'delac0111']",regular,1,residential,1,residential,1.0,50.5,2.0,2,5.023888888888889,34.9215,0.5,13.0,0.5,1,East
NziXtnphGi,regular,residential,1,['scac0214'],regular,1,residential,1,residential,1.0,127.0,1.0,1,0.7325,5.06,0.0,13.0,1.0,1,North
NzlCWPKUaf,regular,residential,1,['scac0110'],regular,1,residential,1,residential,1.0,16.0,1.0,1,1.2719444444444443,9.5,0.0,21.0,1.0,1,West
OALHDzYccs,regular,residential,1,['wbac0264'],noise,1,residential,1,residential,1.0,26.0,1.0,3,1.4635185185185184,8.104000000000001,0.6666666666666666,13.0,0.6666666666666666,1,North
OAQYTbTRqE,regular,residential,1,['wbac0274'],regular,1,residential,1,residential,1.0,31.0,1.0,79,7.5717088607594905,19.69386075949367,0.27848101265822783,20.0,0.9873417721518983,1,West
OAqXTUvEZw,regular,residential,1,['SCAC0325'],regular,1,residential,1,residential,1.0,21.0,1.0,8,3.07375,23.366125,0.25,16.0,0.875,2,West
OAySyJINXm,regular,residential,2,"['DELDC0008', 'scac0142']",regular,1,residential,1,residential,1.0,161.5,2.0,16,0.45442708333333337,5.838375,0.875,9.0,0.4375,1,North
OBBZyarjTJ,regular,residential,1,['delac0079'],regular,1,residential,1,residential,1.0,41.0,1.0,51,5.044193899782135,12.694549019607841,0.3137254901960784,21.0,0.8823529411764707,1,Central
OBFUWfMGMn,noise,other,1,['scdc0001'],noise,1,other,1,other,1.0,158.0,1.0,58,0.711963601532567,25.08763793103448,0.22413793103448276,8.0,0.8620689655172411,3,West
OBkBpBQbvZ,regular,residential,1,['delac0229'],noise,1,residential,1,residential,1.0,35.0,1.0,12,3.5354861111111107,18.199583333333333,0.0,10.0,0.9166666666666665,1,East
OBmJefoTjs,noise,other,2,"['delac0164', 'DelDC0007']",regular,1,residential,2,residential,2.0,129.5,2.0,116,2.4500574712643677,23.503887931034487,0.3103448275862069,0.0,0.5775862068965518,3,East
OCAOQGZkux,regular,residential,1,['scac0182'],regular,1,residential,1,residential,1.0,56.0,1.0,1,2.2719444444444443,15.97,0.0,6.0,1.0,1,North
OCVmIIrTRd,regular,other,1,['wbac0150'],noise,1,other,1,other,1.0,10.0,1.0,53,2.5096226415094343,22.310207547169817,0.2830188679245283,8.0,0.8679245283018867,1,East
OCqNzjlmGA,regular,residential,2,"['scac0020', 'SCAC0855']",regular,1,residential,1,residential,1.0,54.5,2.0,21,2.9867724867724865,16.932666666666666,0.38095238095238093,12.0,0.38095238095238076,2,North
OCvqTeJjuD,regular,residential,1,['delac0351'],regular,1,residential,1,residential,1.0,33.0,1.0,32,2.513862847222222,14.17159375,0.1875,7.0,0.8125,1,West
ODI2BIZNKT,regular,residential,15,"['scac0001', 'scdc0005', 'scac0050', 'delac0430', 'scac0003', 'wbac0200', 'WBAC0089', 'delac0162', 'wbac0283', 'wbac0253', 'wbac0002', 'scac0002', 'wbac0252', 'SCAC0266', 'delac0151']",regular,2,residential,3,residential,3.0,68.66666666666667,14.0,15,5.1430185185185175,20.445066666666666,0.13333333333333333,0.0,0.20000000000000007,4,West
ODSCqLVkdr,regular,residential,1,['wbac0294'],regular,1,residential,1,residential,1.0,11.0,1.0,14,9.436626984126985,27.493142857142853,0.35714285714285715,1.0,1.0,1,West
ODiYHuPkFj,regular,residential,1,['scac0054'],regular,1,residential,1,residential,1.0,147.0,1.0,1,0.9691666666666666,6.62,0.0,18.0,1.0,1,West
ODlFghZKVv,regular,residential,1,['delac0168'],regular,1,residential,1,residential,1.0,28.0,1.0,31,7.2337096774193546,48.080161290322586,0.45161290322580644,23.0,0.9677419354838712,1,East
ODlmLEENbX,regular,residential,1,['delac0441'],noise,1,residential,1,residential,1.0,34.0,1.0,12,8.00300925925926,52.59966666666666,0.16666666666666666,19.0,1.0,1,West
ODoRGFziUD,regular,residential,1,['scac0089'],regular,1,residential,1,residential,1.0,181.0,1.0,10,0.7390833333333333,9.7033,0.8,11.0,0.5,2,Central
ODolJisWsM,regular,residential,1,['scac0012'],regular,1,residential,1,residential,1.0,14.0,1.0,19,3.0384795321637426,21.060526315789474,0.631578947368421,18.0,0.5263157894736843,1,West
OEFNopJumu,regular,residential,1,['delac0159'],regular,1,residential,1,residential,1.0,66.0,1.0,78,3.9778703703703715,21.213948717948718,0.20512820512820512,20.0,0.8589743589743589,3,East
OEeEatnuHc,regular,tech_park,1,['wbac0003'],regular,1,tech_park,1,tech_park,1.0,70.0,1.0,1,5.108055555555556,33.399,0.0,17.0,1.0,1,Central
OFQZMeJlWB,regular,other,1,['scdc0009'],noise,1,other,1,other,1.0,73.0,1.0,1,1.0216666666666667,28.11,0.0,19.0,1.0,1,East
OGPrJZMbtv,regular,residential,2,"['SCAC0881', 'DELDC0009']",regular,1,residential,1,residential,1.0,152.0,2.0,7,0.5286904761904762,12.431571428571429,0.42857142857142855,8.0,0.857142857142857,1,North
OHILszRGJI,regular,other,1,['wbac0124'],regular,1,other,1,other,1.0,68.0,1.0,3,2.8275,30.191333333333333,0.3333333333333333,15.0,1.0,1,Central
OHVaOkgleh,regular,other,1,['akw232100005ad'],noise,1,other,1,other,1.0,239.0,1.0,3,0.2894444444444444,10.545666666666667,0.0,17.0,1.0,1,East
OHtlYFYxHc,regular,shopping_mall,1,['ScDC0037'],noise,1,shopping_mall,1,shopping_mall,1.0,116.0,1.0,1,0.7136111111111111,38.05,1.0,11.0,1.0,1,North
OIAHSfyxeI,noise,other,2,"['scac0155', 'scdc0008']",noise,1,other,1,residential,2.0,69.5,2.0,171,1.4676494476933073,13.20275438596491,0.38596491228070173,19.0,0.5789473684210528,2,West
OIXlMKoyOO,regular,other,2,"['DelDC0004', 'delac0034']",noise,2,other,2,other,2.0,101.5,2.0,2,0.4886111111111111,13.789,0.0,7.0,0.5,2,Central
OJEVkSDkvF,regular,residential,1,['SCAC0277'],regular,1,residential,1,residential,1.0,15.0,1.0,8,3.017638888888889,29.137124999999997,0.25,19.0,0.5,2,North
OJKsHcRvxF,regular,residential,2,"['delac0137', 'delac0193']",regular,1,residential,1,residential,1.0,24.0,2.0,2,0.4086111111111111,2.8795,0.5,11.0,0.5,1,Central
